,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_logistic__C,param_logistic__max_iter,param_logistic__penalty,param_logistic__solver,param_logistic__tol,param_pca__n_components,param_logistic__l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
4299,0.02755312919616699,0.002246260333135849,0.002506065368652344,0.00046025560036726503,1000,1000,elasticnet,saga,0.01,1,0.9,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.9, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 1}",0.4942910968171693,0.5106085680384688,0.5279590177603601,0.535572834153256,0.5156733998819467,0.5168209833302402,0.014305205752279553,3278
4254,0.024791622161865236,0.002869957596979471,0.0027007579803466795,0.00039790846312988637,1000,1000,elasticnet,saga,0.01,1,0.8,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.8, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 1}",0.4942910968171693,0.5106085680384688,0.5279590177603601,0.535572834153256,0.5156733998819467,0.5168209833302402,0.014305205752279553,3278
4364,0.024944257736206055,0.0019026728382867376,0.0022120952606201174,0.0005100472207542804,1000,10000,elasticnet,saga,0.1,1,0.95,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.95, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 1}",0.4942910968171693,0.5106085680384688,0.5279590177603601,0.535572834153256,0.5156733998819467,0.5168209833302402,0.014305205752279553,3278
4249,0.02623782157897949,0.002839032260856629,0.0023088932037353517,0.0006116695144409319,1000,1000,elasticnet,saga,0.001,1,0.8,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.8, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 1}",0.4942910968171693,0.5106085680384688,0.5279590177603601,0.535572834153256,0.5156733998819467,0.5168209833302402,0.014305205752279553,3278
4389,0.02648172378540039,0.0026340866698975115,0.002204561233520508,0.0007512484244006231,1000,1000,elasticnet,saga,0.01,1,1,"{'logistic__C': 1000, 'logistic__l1_ratio': 1, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 1}",0.4942910968171693,0.5106085680384688,0.5279590177603601,0.535572834153256,0.5156733998819467,0.5168209833302402,0.014305205752279553,3278
4354,0.029317426681518554,0.0022309501096955476,0.002912282943725586,0.0004984491738930865,1000,10000,elasticnet,saga,0.001,1,0.95,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.95, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 1}",0.4942910968171693,0.5106085680384688,0.5279590177603601,0.535572834153256,0.5156733998819467,0.5168209833302402,0.014305205752279553,3278
4379,0.029017066955566405,0.00277125124469524,0.002901458740234375,0.0008750044175262279,1000,100,elasticnet,saga,0.1,1,1,"{'logistic__C': 1000, 'logistic__l1_ratio': 1, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 1}",0.4942910968171693,0.5106085680384688,0.5279590177603601,0.535572834153256,0.5156733998819467,0.5168209833302402,0.014305205752279553,3278
3589,0.02848477363586426,0.0015567129514037375,0.003201150894165039,0.0007540900167640232,10,10000,elasticnet,saga,0.001,1,1,"{'logistic__C': 10, 'logistic__l1_ratio': 1, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 1}",0.4942910968171693,0.5106085680384688,0.5279590177603601,0.535572834153256,0.5156733998819467,0.5168209833302402,0.014305205752279553,3278
3559,0.029391765594482422,0.0008770762958408545,0.0026076316833496095,0.0004848761122705467,10,100,elasticnet,saga,0.001,1,1,"{'logistic__C': 10, 'logistic__l1_ratio': 1, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 1}",0.4942910968171693,0.5106085680384688,0.5279590177603601,0.535572834153256,0.5156733998819467,0.5168209833302402,0.014305205752279553,3278
4244,0.024920892715454102,0.0028064105917659813,0.002704429626464844,0.0005103248274619146,1000,100,elasticnet,saga,0.1,1,0.8,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.8, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 1}",0.4942910968171693,0.5106085680384688,0.5279590177603601,0.535572834153256,0.5156733998819467,0.5168209833302402,0.014305205752279553,3278
3619,0.028256034851074217,0.0026553829686513214,0.002859163284301758,0.0006970522846034548,100,1000,elasticnet,saga,0.001,1,0,"{'logistic__C': 100, 'logistic__l1_ratio': 0, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 1}",0.4942910968171693,0.5106085680384688,0.5279590177603601,0.535572834153256,0.5156733998819467,0.5168209833302402,0.014305205752279553,3278
4304,0.026527261734008788,0.0039114750568978035,0.002912569046020508,0.0006602596165254935,1000,1000,elasticnet,saga,0.1,1,0.9,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.9, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 1}",0.4942910968171693,0.5106085680384688,0.5279590177603601,0.535572834153256,0.5156733998819467,0.5168209833302402,0.014305205752279553,3278
4334,0.025177955627441406,0.0016307540871457605,0.0022005081176757813,0.000659040284814293,1000,100,elasticnet,saga,0.1,1,0.95,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.95, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 1}",0.4942910968171693,0.5106085680384688,0.5279590177603601,0.535572834153256,0.5156733998819467,0.5168209833302402,0.014305205752279553,3278
4309,0.0317014217376709,0.0037930505580781758,0.003307962417602539,0.0010786479128814305,1000,10000,elasticnet,saga,0.001,1,0.9,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.9, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 1}",0.4942910968171693,0.5106085680384688,0.5279590177603601,0.535572834153256,0.5156733998819467,0.5168209833302402,0.014305205752279553,3278
3659,0.026803064346313476,0.003859219418025303,0.0026126384735107424,0.00048411695095135676,100,100,elasticnet,saga,0.1,1,0.05,"{'logistic__C': 100, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 1}",0.4942910968171693,0.5106085680384688,0.5279590177603601,0.535572834153256,0.5156733998819467,0.5168209833302402,0.014305205752279553,3278
4339,0.02668342590332031,0.002469375200315416,0.0024945735931396484,0.0006463409392492719,1000,1000,elasticnet,saga,0.001,1,0.95,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.95, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 1}",0.4942910968171693,0.5106085680384688,0.5279590177603601,0.535572834153256,0.5156733998819467,0.5168209833302402,0.014305205752279553,3278
3654,0.030221319198608397,0.003986795405480867,0.002112293243408203,0.00066550873635086,100,100,elasticnet,saga,0.01,1,0.05,"{'logistic__C': 100, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 1}",0.4942910968171693,0.5106085680384688,0.5279590177603601,0.535572834153256,0.5156733998819467,0.5168209833302402,0.014305205752279553,3278
3649,0.031511688232421876,0.0016342774787330558,0.0031137943267822267,0.0007428171699260034,100,100,elasticnet,saga,0.001,1,0.05,"{'logistic__C': 100, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 1}",0.4942910968171693,0.5106085680384688,0.5279590177603601,0.535572834153256,0.5156733998819467,0.5168209833302402,0.014305205752279553,3278
3644,0.022909021377563475,0.001657212249051848,0.002006864547729492,0.0006336940613555682,100,10000,elasticnet,saga,0.1,1,0,"{'logistic__C': 100, 'logistic__l1_ratio': 0, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 1}",0.4942910968171693,0.5106085680384688,0.5279590177603601,0.535572834153256,0.5156733998819467,0.5168209833302402,0.014305205752279553,3278
3639,0.02531776428222656,0.0010025902001879518,0.0022078990936279298,0.00040503283620418087,100,10000,elasticnet,saga,0.01,1,0,"{'logistic__C': 100, 'logistic__l1_ratio': 0, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 1}",0.4942910968171693,0.5106085680384688,0.5279590177603601,0.535572834153256,0.5156733998819467,0.5168209833302402,0.014305205752279553,3278
